subset,image_id,group_id,size_group,k_i,selected_source,dice,iou,oracle_dice,selector_regret,recall_at_0_10,recall_at_0_30,recall_at_0_50
classifier448+external_saliency,IMG001454.jpeg,btxrd-heuristic-000872,medium,27,classifier448,0.7386888273314867,0.5856515373352855,0.7386888273314867,0.0,1,1,1
layercam320+classifier448+external_saliency,IMG001454.jpeg,btxrd-heuristic-000872,medium,27,layercam320,0.5207100591715976,0.352,0.6014654348518637,0.08075537568026603,1,1,1
layercam320,IMG001455.jpeg,btxrd-heuristic-000873,medium,27,layercam320,0.5240992044922789,0.35510462904248574,0.5951790145338532,0.07107981004157438,1,1,1
classifier448,IMG001455.jpeg,btxrd-heuristic-000873,medium,27,classifier448,0.5905096660808435,0.41895261845386533,0.6525538939599922,0.06204422787914865,1,1,1
external_saliency,IMG001455.jpeg,btxrd-heuristic-000873,medium,27,external_saliency,0.03501849568434032,0.01782128514056225,0.8068564432200795,0.7718379475357392,1,1,1
layercam320+classifier448,IMG001455.jpeg,btxrd-heuristic-000873,medium,27,layercam320,0.5240992044922789,0.35510462904248574,0.6525538939599922,0.12845468946771332,1,1,1
layercam320+external_saliency,IMG001455.jpeg,btxrd-heuristic-000873,medium,27,layercam320,0.5240992044922789,0.35510462904248574,0.8068564432200795,0.2827572387278007,1,1,1
classifier448+external_saliency,IMG001455.jpeg,btxrd-heuristic-000873,medium,27,external_saliency,0.03501849568434032,0.01782128514056225,0.8068564432200795,0.7718379475357392,1,1,1
layercam320+classifier448+external_saliency,IMG001455.jpeg,btxrd-heuristic-000873,medium,27,layercam320,0.5240992044922789,0.35510462904248574,0.8068564432200795,0.2827572387278007,1,1,1
layercam320,IMG001468.jpeg,btxrd-heuristic-000880,medium,27,layercam320,0.8606418918918919,0.7553743513713862,0.862910008410429,0.002268116518537089,1,1,1
classifier448,IMG001468.jpeg,btxrd-heuristic-000880,medium,27,classifier448,0.8017777777777778,0.6691394658753709,0.8467274233637117,0.04494964558593384,1,1,1
external_saliency,IMG001468.jpeg,btxrd-heuristic-000880,medium,27,external_saliency,0.8277167739492617,0.7060723514211886,0.912241054613936,0.08452428066467432,1,1,1
layercam320+classifier448,IMG001468.jpeg,btxrd-heuristic-000880,medium,27,classifier448,0.8017777777777778,0.6691394658753709,0.862910008410429,0.06113223063265116,1,1,1
layercam320+external_saliency,IMG001468.jpeg,btxrd-heuristic-000880,medium,27,layercam320,0.8606418918918919,0.7553743513713862,0.912241054613936,0.05159916272204412,1,1,1
classifier448+external_saliency,IMG001468.jpeg,btxrd-heuristic-000880,medium,27,classifier448,0.8017777777777778,0.6691394658753709,0.912241054613936,0.1104632768361582,1,1,1
layercam320+classifier448+external_saliency,IMG001468.jpeg,btxrd-heuristic-000880,medium,27,classifier448,0.8017777777777778,0.6691394658753709,0.862910008410429,0.06113223063265116,1,1,1
layercam320,IMG001473.jpeg,btxrd-heuristic-000883,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001473.jpeg,btxrd-heuristic-000883,medium,27,classifier448,0.48638281549673956,0.32133806386213887,0.5135682462535439,0.027185430756804352,1,1,1
external_saliency,IMG001473.jpeg,btxrd-heuristic-000883,medium,27,external_saliency,0.033366664912373036,0.01696638835367159,0.09485572774004727,0.06148906282767424,0,0,0
layercam320+classifier448,IMG001473.jpeg,btxrd-heuristic-000883,medium,27,classifier448,0.48638281549673956,0.32133806386213887,0.5135682462535439,0.027185430756804352,1,1,1
layercam320+external_saliency,IMG001473.jpeg,btxrd-heuristic-000883,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001473.jpeg,btxrd-heuristic-000883,medium,27,classifier448,0.48638281549673956,0.32133806386213887,0.5135682462535439,0.027185430756804352,1,1,1
layercam320+classifier448+external_saliency,IMG001473.jpeg,btxrd-heuristic-000883,medium,27,classifier448,0.48638281549673956,0.32133806386213887,0.5135682462535439,0.027185430756804352,1,1,1
layercam320,IMG001476.jpeg,btxrd-heuristic-000885,small,26,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001476.jpeg,btxrd-heuristic-000885,small,26,classifier448,0.5232800555941626,0.3543529411764706,0.5360602798708288,0.012780224276666252,1,1,1
external_saliency,IMG001476.jpeg,btxrd-heuristic-000885,small,26,external_saliency,0.0,0.0,0.13584974471188913,0.13584974471188913,1,0,0
layercam320+classifier448,IMG001476.jpeg,btxrd-heuristic-000885,small,26,classifier448,0.5040485829959515,0.33694181326116374,0.5360602798708288,0.03201169687487737,1,1,1
layercam320+external_saliency,IMG001476.jpeg,btxrd-heuristic-000885,small,26,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001476.jpeg,btxrd-heuristic-000885,small,26,classifier448,0.5232800555941626,0.3543529411764706,0.5360602798708288,0.012780224276666252,1,1,1
layercam320+classifier448+external_saliency,IMG001476.jpeg,btxrd-heuristic-000885,small,26,classifier448,0.5040485829959515,0.33694181326116374,0.5360602798708288,0.03201169687487737,1,1,1
layercam320,IMG001483.jpeg,btxrd-heuristic-000889,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001483.jpeg,btxrd-heuristic-000889,medium,27,classifier448,0.0,0.0,0.47967914438502673,0.47967914438502673,1,1,0
external_saliency,IMG001483.jpeg,btxrd-heuristic-000889,medium,27,external_saliency,0.0,0.0,0.645125348189415,0.645125348189415,1,1,1
layercam320+classifier448,IMG001483.jpeg,btxrd-heuristic-000889,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320+external_saliency,IMG001483.jpeg,btxrd-heuristic-000889,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001483.jpeg,btxrd-heuristic-000889,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
layercam320+classifier448+external_saliency,IMG001483.jpeg,btxrd-heuristic-000889,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
layercam320,IMG001490.jpeg,btxrd-heuristic-000893,medium,27,layercam320,0.5508077910312548,0.380079183163159,0.8270425226946966,0.2762347316634418,1,1,1
classifier448,IMG001490.jpeg,btxrd-heuristic-000893,medium,27,classifier448,0.47181157604610374,0.308739137563535,0.7220902612826603,0.25027868523655655,1,1,1
external_saliency,IMG001490.jpeg,btxrd-heuristic-000893,medium,27,external_saliency,0.8018801410105758,0.6692820714005492,0.8324571428571429,0.030577001846567087,1,1,1
layercam320+classifier448,IMG001490.jpeg,btxrd-heuristic-000893,medium,27,layercam320,0.5508077910312548,0.380079183163159,0.8270425226946966,0.2762347316634418,1,1,1
layercam320+external_saliency,IMG001490.jpeg,btxrd-heuristic-000893,medium,27,external_saliency,0.8018801410105758,0.6692820714005492,0.8324571428571429,0.030577001846567087,1,1,1
classifier448+external_saliency,IMG001490.jpeg,btxrd-heuristic-000893,medium,27,external_saliency,0.8018801410105758,0.6692820714005492,0.8324571428571429,0.030577001846567087,1,1,1
layercam320+classifier448+external_saliency,IMG001490.jpeg,btxrd-heuristic-000893,medium,27,external_saliency,0.8018801410105758,0.6692820714005492,0.8309224567227887,0.02904231571221294,1,1,1
layercam320,IMG001491.jpeg,btxrd-heuristic-000893,medium,24,layercam320,0.49093904448105435,0.32532751091703055,0.6993256644188814,0.2083866199378271,1,1,1
classifier448,IMG001491.jpeg,btxrd-heuristic-000893,medium,24,classifier448,0.0,0.0,0.6349264705882353,0.6349264705882353,1,1,1
external_saliency,IMG001491.jpeg,btxrd-heuristic-000893,medium,24,external_saliency,0.0,0.0,0.6874183717892903,0.6874183717892903,1,1,1
layercam320+classifier448,IMG001491.jpeg,btxrd-heuristic-000893,medium,24,layercam320,0.49093904448105435,0.32532751091703055,0.6993256644188814,0.2083866199378271,1,1,1
layercam320+external_saliency,IMG001491.jpeg,btxrd-heuristic-000893,medium,24,layercam320,0.49093904448105435,0.32532751091703055,0.6993256644188814,0.2083866199378271,1,1,1
classifier448+external_saliency,IMG001491.jpeg,btxrd-heuristic-000893,medium,24,external_saliency,0.0,0.0,0.6349264705882353,0.6349264705882353,1,1,1
layercam320+classifier448+external_saliency,IMG001491.jpeg,btxrd-heuristic-000893,medium,24,layercam320,0.49093904448105435,0.32532751091703055,0.6993256644188814,0.2083866199378271,1,1,1
layercam320,IMG001517.jpeg,btxrd-heuristic-000907,large,27,layercam320,0.04059301094246382,0.020716987930102685,0.322101400635432,0.2815083896929682,1,1,0
classifier448,IMG001517.jpeg,btxrd-heuristic-000907,large,27,classifier448,0.11568496207050424,0.06139364158427565,0.457758108197371,0.3420731461268668,1,1,0
external_saliency,IMG001517.jpeg,btxrd-heuristic-000907,large,27,external_saliency,0.2339787569243279,0.13248920863309352,0.3754582704334699,0.141479513509142,1,1,0
layercam320+classifier448,IMG001517.jpeg,btxrd-heuristic-000907,large,27,layercam320,0.04059301094246382,0.020716987930102685,0.457758108197371,0.4171650972549072,1,1,0
layercam320+external_saliency,IMG001517.jpeg,btxrd-heuristic-000907,large,27,layercam320,0.04059301094246382,0.020716987930102685,0.3247285197180415,0.2841355087755777,1,1,0
classifier448+external_saliency,IMG001517.jpeg,btxrd-heuristic-000907,large,27,classifier448,0.11568496207050424,0.06139364158427565,0.457758108197371,0.3420731461268668,1,1,0
layercam320+classifier448+external_saliency,IMG001517.jpeg,btxrd-heuristic-000907,large,27,layercam320,0.04059301094246382,0.020716987930102685,0.457758108197371,0.4171650972549072,1,1,0
layercam320,IMG001538.jpeg,btxrd-heuristic-000916,medium,26,layercam320,0.5380007779074291,0.3679897839736086,0.6706365503080082,0.1326357724005791,1,1,1
classifier448,IMG001538.jpeg,btxrd-heuristic-000916,medium,26,classifier448,0.7057737938307408,0.5453249134243227,0.7496932515337423,0.04391945770300154,1,1,1
external_saliency,IMG001538.jpeg,btxrd-heuristic-000916,medium,26,external_saliency,0.7256872598285545,0.5694734400371143,0.7495667244367418,0.02387946460818724,1,1,1
layercam320+classifier448,IMG001538.jpeg,btxrd-heuristic-000916,medium,26,layercam320,0.5545363908275175,0.3836391226376052,0.7496932515337423,0.19515686070622484,1,1,1
layercam320+external_saliency,IMG001538.jpeg,btxrd-heuristic-000916,medium,26,layercam320,0.5380007779074291,0.3679897839736086,0.7495667244367418,0.2115659465293127,1,1,1
classifier448+external_saliency,IMG001538.jpeg,btxrd-heuristic-000916,medium,26,classifier448,0.7057737938307408,0.5453249134243227,0.7496932515337423,0.04391945770300154,1,1,1
layercam320+classifier448+external_saliency,IMG001538.jpeg,btxrd-heuristic-000916,medium,26,layercam320,0.5545363908275175,0.3836391226376052,0.7496932515337423,0.19515686070622484,1,1,1
layercam320,IMG001539.jpeg,btxrd-heuristic-000916,medium,27,layercam320,0.46807477543092985,0.30554675118858954,0.49877181641887525,0.0306970409879454,1,1,0
classifier448,IMG001539.jpeg,btxrd-heuristic-000916,medium,27,classifier448,0.496057903580199,0.3298384324510141,0.496057903580199,0.0,1,1,0
external_saliency,IMG001539.jpeg,btxrd-heuristic-000916,medium,27,external_saliency,0.5867680608365019,0.4151958674128282,0.8820754716981132,0.2953074108616113,1,1,1
layercam320+classifier448,IMG001539.jpeg,btxrd-heuristic-000916,medium,27,layercam320,0.46807477543092985,0.30554675118858954,0.49877181641887525,0.0306970409879454,1,1,0
layercam320+external_saliency,IMG001539.jpeg,btxrd-heuristic-000916,medium,27,layercam320,0.46807477543092985,0.30554675118858954,0.832849680789321,0.36477490535839113,1,1,1
classifier448+external_saliency,IMG001539.jpeg,btxrd-heuristic-000916,medium,27,external_saliency,0.5867680608365019,0.4151958674128282,0.8820754716981132,0.2953074108616113,1,1,1
layercam320+classifier448+external_saliency,IMG001539.jpeg,btxrd-heuristic-000916,medium,27,layercam320,0.46807477543092985,0.30554675118858954,0.832849680789321,0.36477490535839113,1,1,1
layercam320,IMG001551.jpeg,btxrd-heuristic-000922,large,27,layercam320,0.8217702981263268,0.6974618759139336,0.89816958360342,0.07639928547709318,1,1,1
classifier448,IMG001551.jpeg,btxrd-heuristic-000922,large,27,classifier448,0.45000243771634735,0.290324609964771,0.5625565815679884,0.11255414385164103,1,1,1
external_saliency,IMG001551.jpeg,btxrd-heuristic-000922,large,27,external_saliency,0.45699080793420416,0.2961685583495328,0.954849172883555,0.4978583649493508,1,1,1
layercam320+classifier448,IMG001551.jpeg,btxrd-heuristic-000922,large,27,classifier448,0.45000243771634735,0.290324609964771,0.5625565815679884,0.11255414385164103,1,1,1
layercam320+external_saliency,IMG001551.jpeg,btxrd-heuristic-000922,large,27,external_saliency,0.45699080793420416,0.2961685583495328,0.8217702981263268,0.3647794901921227,1,1,1
classifier448+external_saliency,IMG001551.jpeg,btxrd-heuristic-000922,large,27,classifier448,0.45000243771634735,0.290324609964771,0.5625565815679884,0.11255414385164103,1,1,1
layercam320+classifier448+external_saliency,IMG001551.jpeg,btxrd-heuristic-000922,large,27,classifier448,0.45000243771634735,0.290324609964771,0.5625565815679884,0.11255414385164103,1,1,1
layercam320,IMG001563.jpeg,btxrd-heuristic-000930,large,27,layercam320,0.24300942376023482,0.13831003253319266,0.47031229057767054,0.22730286681743572,1,1,0
classifier448,IMG001563.jpeg,btxrd-heuristic-000930,large,27,classifier448,0.07540088706925964,0.03917745080659458,0.5547201336675021,0.47931924659824243,1,1,1
external_saliency,IMG001563.jpeg,btxrd-heuristic-000930,large,27,external_saliency,0.23830869070716532,0.13527267203402704,0.4150474956822107,0.1767388049750454,1,1,0
layercam320+classifier448,IMG001563.jpeg,btxrd-heuristic-000930,large,27,classifier448,0.3219868714894769,0.19188578803032746,0.4090940031311687,0.08710713164169182,1,1,0
layercam320+external_saliency,IMG001563.jpeg,btxrd-heuristic-000930,large,27,external_saliency,0.3252903136082331,0.19423683773459557,0.4467511458614182,0.1214608322531851,1,1,0
classifier448+external_saliency,IMG001563.jpeg,btxrd-heuristic-000930,large,27,classifier448,0.07540088706925964,0.03917745080659458,0.38766730401529637,0.31226641694603674,1,1,0
layercam320+classifier448+external_saliency,IMG001563.jpeg,btxrd-heuristic-000930,large,27,classifier448,0.3219868714894769,0.19188578803032746,0.38766730401529637,0.06568043252581945,1,1,0
layercam320,IMG001580.jpeg,btxrd-heuristic-000940,large,27,layercam320,0.11028691392582225,0.058361724189009034,0.8394810135181033,0.7291940995922811,1,1,1
classifier448,IMG001580.jpeg,btxrd-heuristic-000940,large,27,classifier448,0.605293979854767,0.4339939536446087,0.6543297746144722,0.04903579475970521,1,1,1
external_saliency,IMG001580.jpeg,btxrd-heuristic-000940,large,27,external_saliency,0.18142651275423036,0.09976309125071481,0.5855809660547636,0.40415445330053323,1,1,1
layercam320+classifier448,IMG001580.jpeg,btxrd-heuristic-000940,large,27,classifier448,0.605293979854767,0.4339939536446087,0.8394810135181033,0.23418703366333637,1,1,1
layercam320+external_saliency,IMG001580.jpeg,btxrd-heuristic-000940,large,27,layercam320,0.11028691392582225,0.058361724189009034,0.8394810135181033,0.7291940995922811,1,1,1
classifier448+external_saliency,IMG001580.jpeg,btxrd-heuristic-000940,large,27,classifier448,0.605293979854767,0.4339939536446087,0.6543297746144722,0.04903579475970521,1,1,1
layercam320+classifier448+external_saliency,IMG001580.jpeg,btxrd-heuristic-000940,large,27,classifier448,0.605293979854767,0.4339939536446087,0.8394810135181033,0.23418703366333637,1,1,1
layercam320,IMG001581.jpeg,btxrd-heuristic-000940,medium,27,layercam320,0.6522862309480755,0.48399463293080314,0.9384415101357635,0.286155279187688,1,1,1
classifier448,IMG001581.jpeg,btxrd-heuristic-000940,medium,27,classifier448,0.0,0.0,0.0,0.0,0,0,0
external_saliency,IMG001581.jpeg,btxrd-heuristic-000940,medium,27,external_saliency,0.7503349709691827,0.6004288777698356,0.9537124504061969,0.20337747943701423,1,1,1
layercam320+classifier448,IMG001581.jpeg,btxrd-heuristic-000940,medium,27,layercam320,0.6522862309480755,0.48399463293080314,0.9384415101357635,0.286155279187688,1,1,1
layercam320+external_saliency,IMG001581.jpeg,btxrd-heuristic-000940,medium,27,layercam320,0.6522862309480755,0.48399463293080314,0.9537124504061969,0.3014262194581214,1,1,1
classifier448+external_saliency,IMG001581.jpeg,btxrd-heuristic-000940,medium,27,classifier448,0.0,0.0,0.9537124504061969,0.9537124504061969,1,1,1
layercam320+classifier448+external_saliency,IMG001581.jpeg,btxrd-heuristic-000940,medium,27,layercam320,0.6522862309480755,0.48399463293080314,0.9537124504061969,0.3014262194581214,1,1,1
layercam320,IMG001601.jpeg,btxrd-heuristic-000951,medium,27,layercam320,0.8257173219978746,0.7031674208144797,0.8257173219978746,0.0,1,1,1
classifier448,IMG001601.jpeg,btxrd-heuristic-000951,medium,27,classifier448,0.5484193011647255,0.37780834479596515,0.8451957295373665,0.29677642837264107,1,1,1
external_saliency,IMG001601.jpeg,btxrd-heuristic-000951,medium,27,external_saliency,0.8443456162642948,0.7306212204507971,0.8444570135746606,0.0001113973103658017,1,1,1
layercam320+classifier448,IMG001601.jpeg,btxrd-heuristic-000951,medium,27,classifier448,0.5484193011647255,0.37780834479596515,0.8451957295373665,0.29677642837264107,1,1,1
layercam320+external_saliency,IMG001601.jpeg,btxrd-heuristic-000951,medium,27,external_saliency,0.8443456162642948,0.7306212204507971,0.8444570135746606,0.0001113973103658017,1,1,1
classifier448+external_saliency,IMG001601.jpeg,btxrd-heuristic-000951,medium,27,classifier448,0.5484193011647255,0.37780834479596515,0.8451957295373665,0.29677642837264107,1,1,1
layercam320+classifier448+external_saliency,IMG001601.jpeg,btxrd-heuristic-000951,medium,27,classifier448,0.5484193011647255,0.37780834479596515,0.8451957295373665,0.29677642837264107,1,1,1
layercam320,IMG001606.jpeg,btxrd-heuristic-000955,medium,27,layercam320,0.4786687513960241,0.3146380854500073,0.6792654662150116,0.2005967148189875,1,1,1
classifier448,IMG001606.jpeg,btxrd-heuristic-000955,medium,27,classifier448,0.5529310977848488,0.3821041948579161,0.5722990986416149,0.019368000856766043,1,1,1
external_saliency,IMG001606.jpeg,btxrd-heuristic-000955,medium,27,external_saliency,0.09081803005008347,0.04756908009793634,0.5052135054617676,0.4143954754116841,1,1,1
layercam320+classifier448,IMG001606.jpeg,btxrd-heuristic-000955,medium,27,classifier448,0.5529310977848488,0.3821041948579161,0.5722990986416149,0.019368000856766043,1,1,1
layercam320+external_saliency,IMG001606.jpeg,btxrd-heuristic-000955,medium,27,external_saliency,0.09081803005008347,0.04756908009793634,0.6792654662150116,0.5884474361649281,1,1,1
classifier448+external_saliency,IMG001606.jpeg,btxrd-heuristic-000955,medium,27,classifier448,0.5529310977848488,0.3821041948579161,0.5722990986416149,0.019368000856766043,1,1,1
layercam320+classifier448+external_saliency,IMG001606.jpeg,btxrd-heuristic-000955,medium,27,classifier448,0.5529310977848488,0.3821041948579161,0.5722990986416149,0.019368000856766043,1,1,1
layercam320,IMG001607.jpeg,btxrd-heuristic-000956,small,27,layercam320,0.9409282700421941,0.8884462151394422,0.9490358126721763,0.008107542629982145,1,1,1
classifier448,IMG001607.jpeg,btxrd-heuristic-000956,small,27,classifier448,0.7481296758104738,0.5976095617529881,0.9245947850599013,0.1764651092494275,1,1,1
external_saliency,IMG001607.jpeg,btxrd-heuristic-000956,small,27,external_saliency,0.9132947976878613,0.8404255319148937,0.9424964936886395,0.029201696000778266,1,1,1
layercam320+classifier448,IMG001607.jpeg,btxrd-heuristic-000956,small,27,layercam320,0.9409282700421941,0.8884462151394422,0.9490358126721763,0.008107542629982145,1,1,1
layercam320+external_saliency,IMG001607.jpeg,btxrd-heuristic-000956,small,27,external_saliency,0.9132947976878613,0.8404255319148937,0.9490358126721763,0.035741014984315034,1,1,1
classifier448+external_saliency,IMG001607.jpeg,btxrd-heuristic-000956,small,27,external_saliency,0.9132947976878613,0.8404255319148937,0.9424964936886395,0.029201696000778266,1,1,1
layercam320+classifier448+external_saliency,IMG001607.jpeg,btxrd-heuristic-000956,small,27,external_saliency,0.9132947976878613,0.8404255319148937,0.9490358126721763,0.035741014984315034,1,1,1
layercam320,IMG001612.jpeg,btxrd-heuristic-000959,medium,27,layercam320,0.9225465410250517,0.8562286689419796,0.9225465410250517,0.0,1,1,1
classifier448,IMG001612.jpeg,btxrd-heuristic-000959,medium,27,classifier448,0.7036418309388573,0.5427835051546391,0.766617969320672,0.0629761383818147,1,1,1
external_saliency,IMG001612.jpeg,btxrd-heuristic-000959,medium,27,external_saliency,0.5391281512605042,0.3690454790580622,0.5568713852933076,0.017743234032803423,1,1,1
layercam320+classifier448,IMG001612.jpeg,btxrd-heuristic-000959,medium,27,layercam320,0.715907165847874,0.5575197889182057,0.9225465410250517,0.2066393751771778,1,1,1
layercam320+external_saliency,IMG001612.jpeg,btxrd-heuristic-000959,medium,27,layercam320,0.9225465410250517,0.8562286689419796,0.9225465410250517,0.0,1,1,1
classifier448+external_saliency,IMG001612.jpeg,btxrd-heuristic-000959,medium,27,classifier448,0.7036418309388573,0.5427835051546391,0.766617969320672,0.0629761383818147,1,1,1
layercam320+classifier448+external_saliency,IMG001612.jpeg,btxrd-heuristic-000959,medium,27,layercam320,0.715907165847874,0.5575197889182057,0.9225465410250517,0.2066393751771778,1,1,1
layercam320,IMG001617.jpeg,btxrd-heuristic-000962,medium,27,layercam320,0.7951767426494879,0.6599945160405813,0.807679122386013,0.012502379736525127,1,1,1
classifier448,IMG001617.jpeg,btxrd-heuristic-000962,medium,27,classifier448,0.6992034757422158,0.537519483411267,0.7533646322378716,0.05416115649565589,1,1,1
external_saliency,IMG001617.jpeg,btxrd-heuristic-000962,medium,27,external_saliency,0.6302697041110238,0.46014146434716113,0.7395960832313342,0.1093263791203104,1,1,1
layercam320+classifier448,IMG001617.jpeg,btxrd-heuristic-000962,medium,27,classifier448,0.6992034757422158,0.537519483411267,0.7951767426494879,0.09597326690727215,1,1,1
layercam320+external_saliency,IMG001617.jpeg,btxrd-heuristic-000962,medium,27,layercam320,0.7951767426494879,0.6599945160405813,0.807679122386013,0.012502379736525127,1,1,1
classifier448+external_saliency,IMG001617.jpeg,btxrd-heuristic-000962,medium,27,classifier448,0.6992034757422158,0.537519483411267,0.7533646322378716,0.05416115649565589,1,1,1
layercam320+classifier448+external_saliency,IMG001617.jpeg,btxrd-heuristic-000962,medium,27,classifier448,0.6992034757422158,0.537519483411267,0.7951767426494879,0.09597326690727215,1,1,1
layercam320,IMG001632.jpeg,btxrd-heuristic-000972,medium,27,layercam320,0.0,0.0,0.22376020237697486,0.22376020237697486,1,0,0
classifier448,IMG001632.jpeg,btxrd-heuristic-000972,medium,27,classifier448,0.0,0.0,0.16506461040104223,0.16506461040104223,1,0,0
external_saliency,IMG001632.jpeg,btxrd-heuristic-000972,medium,27,external_saliency,0.06640602867017961,0.03434331594678544,0.825062656641604,0.7586566279714244,1,1,1
layercam320+classifier448,IMG001632.jpeg,btxrd-heuristic-000972,medium,27,classifier448,0.0,0.0,0.1177563989852051,0.1177563989852051,1,0,0
layercam320+external_saliency,IMG001632.jpeg,btxrd-heuristic-000972,medium,27,external_saliency,0.06640602867017961,0.03434331594678544,0.09477823902119292,0.02837221035101331,0,0,0
classifier448+external_saliency,IMG001632.jpeg,btxrd-heuristic-000972,medium,27,external_saliency,0.06640602867017961,0.03434331594678544,0.1177563989852051,0.051350370315025484,1,0,0
layercam320+classifier448+external_saliency,IMG001632.jpeg,btxrd-heuristic-000972,medium,27,classifier448,0.0,0.0,0.1177563989852051,0.1177563989852051,1,0,0
layercam320,IMG001638.jpeg,btxrd-heuristic-000978,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448,IMG001638.jpeg,btxrd-heuristic-000978,medium,27,classifier448,0.6436583261432269,0.47455470737913485,0.6444572085008615,0.0007988823576345894,1,1,1
external_saliency,IMG001638.jpeg,btxrd-heuristic-000978,medium,27,external_saliency,0.6685534591194968,0.5021256495040152,0.6685534591194968,0.0,1,1,1
layercam320+classifier448,IMG001638.jpeg,btxrd-heuristic-000978,medium,27,classifier448,0.6436583261432269,0.47455470737913485,0.6444572085008615,0.0007988823576345894,1,1,1
layercam320+external_saliency,IMG001638.jpeg,btxrd-heuristic-000978,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001638.jpeg,btxrd-heuristic-000978,medium,27,classifier448,0.6436583261432269,0.47455470737913485,0.6444572085008615,0.0007988823576345894,1,1,1
layercam320+classifier448+external_saliency,IMG001638.jpeg,btxrd-heuristic-000978,medium,27,classifier448,0.6436583261432269,0.47455470737913485,0.6444572085008615,0.0007988823576345894,1,1,1
layercam320,IMG001642.jpeg,btxrd-heuristic-000981,large,27,layercam320,0.030316422131872016,0.015391518958940992,0.2739835503313243,0.2436671281994523,1,0,0
classifier448,IMG001642.jpeg,btxrd-heuristic-000981,large,27,classifier448,0.08110772924079393,0.04226799517447835,0.3379066478076379,0.256798918566844,1,1,0
external_saliency,IMG001642.jpeg,btxrd-heuristic-000981,large,27,external_saliency,0.0758722774370903,0.039432037981360996,0.37671554252199413,0.30084326508490383,1,1,0
layercam320+classifier448,IMG001642.jpeg,btxrd-heuristic-000981,large,27,classifier448,0.08110772924079393,0.04226799517447835,0.3379066478076379,0.256798918566844,1,1,0
layercam320+external_saliency,IMG001642.jpeg,btxrd-heuristic-000981,large,27,layercam320,0.07967032967032966,0.04148783977110158,0.27071784922394676,0.1910475195536171,1,0,0
classifier448+external_saliency,IMG001642.jpeg,btxrd-heuristic-000981,large,27,classifier448,0.08110772924079393,0.04226799517447835,0.3379066478076379,0.256798918566844,1,1,0
layercam320+classifier448+external_saliency,IMG001642.jpeg,btxrd-heuristic-000981,large,27,classifier448,0.08110772924079393,0.04226799517447835,0.3379066478076379,0.256798918566844,1,1,0
layercam320,IMG001643.jpeg,btxrd-heuristic-000982,medium,27,layercam320,0.29908256880733947,0.17583603020496225,0.3644008409250175,0.06531827211767804,1,1,0
classifier448,IMG001643.jpeg,btxrd-heuristic-000982,medium,27,classifier448,0.32381940840685003,0.1931888544891641,0.3779448621553885,0.054125453748538443,1,1,0
external_saliency,IMG001643.jpeg,btxrd-heuristic-000982,medium,27,external_saliency,0.394,0.24533001245330013,0.394,0.0,1,1,0
layercam320+classifier448,IMG001643.jpeg,btxrd-heuristic-000982,medium,27,classifier448,0.12833453496755587,0.06856702619414484,0.3779448621553885,0.2496103271878326,1,1,0
layercam320+external_saliency,IMG001643.jpeg,btxrd-heuristic-000982,medium,27,layercam320,0.29908256880733947,0.17583603020496225,0.394,0.09491743119266055,1,1,0
classifier448+external_saliency,IMG001643.jpeg,btxrd-heuristic-000982,medium,27,classifier448,0.32381940840685003,0.1931888544891641,0.394,0.07018059159314999,1,1,0
layercam320+classifier448+external_saliency,IMG001643.jpeg,btxrd-heuristic-000982,medium,27,classifier448,0.05283757338551859,0.027135678391959798,0.32381940840685003,0.27098183502133144,1,1,0
layercam320,IMG001661.jpeg,btxrd-heuristic-000993,medium,27,layercam320,0.0,0.0,0.08207440811724916,0.08207440811724916,0,0,0
classifier448,IMG001661.jpeg,btxrd-heuristic-000993,medium,27,classifier448,0.9453345900094251,0.8963360142984808,0.9453345900094251,0.0,1,1,1
external_saliency,IMG001661.jpeg,btxrd-heuristic-000993,medium,27,external_saliency,0.9192577733199598,0.8505800464037123,0.9407623209516873,0.02150454763172749,1,1,1
layercam320+classifier448,IMG001661.jpeg,btxrd-heuristic-000993,medium,27,classifier448,0.9453345900094251,0.8963360142984808,0.9453345900094251,0.0,1,1,1
layercam320+external_saliency,IMG001661.jpeg,btxrd-heuristic-000993,medium,27,layercam320,0.0,0.0,0.0,0.0,0,0,0
classifier448+external_saliency,IMG001661.jpeg,btxrd-heuristic-000993,medium,27,classifier448,0.9453345900094251,0.8963360142984808,0.9453345900094251,0.0,1,1,1
