image_id,group_id,gt_area_ratio,size_group,candidate_count,selected_candidate_index,oracle_candidate_index,oracle_best_rank,dice,winner_candidate_dice,prediction_map_minus_winner_dice,oracle_best_single_dice,selected_to_oracle_regret,score_quality_spearman,complete_miss,baseline_dice,baseline_oracle_best_single_dice,baseline_complete_miss,baseline_candidate_count,top_1_oracle_reach,top_1_best_dice,top_1_regret,top_3_oracle_reach,top_3_best_dice,top_3_regret,top_5_oracle_reach,top_5_best_dice,top_5_regret,top_10_oracle_reach,top_10_best_dice,top_10_regret
IMG000548.jpeg,btxrd-heuristic-000305,0.000830078125,small,27,26,17,23,0.08072174738841406,0.08072174738841406,0.0,0.625,0.5442782526115859,0.2118437118437118,0,0.08072174738841406,0.625,0,27,0,0.08072174738841406,0.5442782526115859,0,0.08072174738841406,0.5442782526115859,0,0.08072174738841406,0.5442782526115859,0,0.08072174738841406,0.5442782526115859
IMG000549.jpeg,btxrd-heuristic-000305,0.0007421875,small,72,23,34,19,0.0,0.0,0.0,0.009985547234266194,0.009985547234266194,0.19819387716863568,1,0.0,0.009985547234266194,1,72,0,0.0,0.009985547234266194,0,0.0,0.009985547234266194,0,0.0,0.009985547234266194,0,0.0,0.009985547234266194
IMG000555.jpeg,btxrd-heuristic-000308,0.000654296875,small,81,75,52,79,0.0,0.0,0.0,0.021767810026385226,0.021767810026385226,-0.03373075724881582,1,3.777576307041402e-05,0.021767810026385226,0,81,0,0.0,0.021767810026385226,0,3.777576307041402e-05,0.021730034263314813,0,3.777576307041402e-05,0.021730034263314813,0,0.0015390408828200469,0.020228769143565178
IMG000556.jpeg,btxrd-heuristic-000308,0.00060546875,small,72,53,36,3,0.0,0.0,0.0,0.0007394241023817988,0.0007394241023817988,0.34162253449798324,1,0.0,0.0007394241023817988,1,72,0,0.0,0.0007394241023817988,1,0.0007394241023817988,0.0,1,0.0007394241023817988,0.0,1,0.0007394241023817988,0.0
IMG000562.jpeg,btxrd-heuristic-000311,0.002587890625,small,72,23,71,2,0.29395452024403773,0.29395452024403773,0.0,0.3897667419112114,0.09581222166717368,0.8838295094891339,0,0.29395452024403773,0.3897667419112114,0,72,0,0.29395452024403773,0.09581222166717368,1,0.3897667419112114,0.0,1,0.3897667419112114,0.0,1,0.3897667419112114,0.0
IMG000576.jpeg,btxrd-heuristic-000320,0.00349609375,small,45,6,44,27,0.07791077257889009,0.07791077257889009,0.0,0.2562814070351759,0.1783706344562858,0.6167825158993595,0,0.07791077257889009,0.2562814070351759,0,45,0,0.07791077257889009,0.1783706344562858,0,0.07791077257889009,0.1783706344562858,0,0.0786294750713815,0.17765193196379436,0,0.11780190852254031,0.13847949851263558
IMG000582.jpeg,btxrd-heuristic-000324,0.00091796875,small,70,30,39,4,0.0,0.0,0.0,0.01052170100832968,0.01052170100832968,0.1544019353456796,1,0.0,0.01052170100832968,1,70,0,0.0,0.01052170100832968,0,0.0,0.01052170100832968,1,0.01052170100832968,0.0,1,0.01052170100832968,0.0
IMG000612.jpeg,btxrd-heuristic-000341,0.00248046875,small,81,12,71,49,0.0,0.0,0.0,0.49079754601226994,0.49079754601226994,0.0034861800764096674,1,0.0,0.49079754601226994,1,81,0,0.0,0.49079754601226994,0,0.0,0.49079754601226994,0,0.0,0.49079754601226994,0,0.0,0.49079754601226994
IMG000628.jpeg,btxrd-heuristic-000349,0.000458984375,small,81,45,45,1,0.0018556597622749387,0.0018556597622749387,0.0,0.0018556597622749387,0.0,0.19127301391900148,0,0.0018556597622749387,0.0018556597622749387,0,81,1,0.0018556597622749387,0.0,1,0.0018556597622749387,0.0,1,0.0018556597622749387,0.0,1,0.0018556597622749387,0.0
IMG000636.jpeg,btxrd-heuristic-000354,0.000693359375,small,61,14,29,43,0.0,0.0,0.0,0.0739198334200937,0.0739198334200937,0.056745064957149864,1,0.0,0.0739198334200937,1,61,0,0.0,0.0739198334200937,0,0.0,0.0739198334200937,0,0.0,0.0739198334200937,0,0.0,0.0739198334200937
IMG000641.jpeg,btxrd-heuristic-000358,0.00046875,small,78,60,71,17,0.003453038674033149,0.003453038674033149,0.0,0.024771838331160364,0.021318799657127213,0.7539288568827048,0,0.003453038674033149,0.024771838331160364,0,78,0,0.003453038674033149,0.021318799657127213,0,0.006607929515418502,0.018163908815741862,0,0.006773538044705351,0.017998300286455014,0,0.017311021350259664,0.0074608169809006995
IMG000642.jpeg,btxrd-heuristic-000359,0.000947265625,small,54,35,35,1,0.11757575757575757,0.11757575757575757,0.0,0.11757575757575757,0.0,0.7303833706769348,0,0.11757575757575757,0.11757575757575757,0,54,1,0.11757575757575757,0.0,1,0.11757575757575757,0.0,1,0.11757575757575757,0.0,1,0.11757575757575757,0.0
IMG000660.jpeg,btxrd-heuristic-000370,0.068505859375,large,27,8,9,11,0.2524049473202016,0.2524049473202016,0.0,0.27874649432995974,0.02634154700975816,0.8308913308913308,0,0.2524049473202016,0.27874649432995974,0,27,0,0.2524049473202016,0.02634154700975816,0,0.2546704871060172,0.02407600722394254,0,0.2670551104637048,0.011691383866254956,0,0.2670551104637048,0.011691383866254956
IMG000672.jpeg,btxrd-heuristic-000377,0.000244140625,small,45,6,44,18,0.004914004914004914,0.004914004914004914,0.0,0.21621621621621623,0.2113022113022113,0.7639935485394331,0,0.004914004914004914,0.21621621621621623,0,45,0,0.004914004914004914,0.2113022113022113,0,0.005047505938242281,0.21116871027797396,0,0.007354228681491858,0.20886198753472437,0,0.007354228681491858,0.20886198753472437
IMG000681.jpeg,btxrd-heuristic-000383,0.000693359375,small,27,21,18,23,0.004782509678888636,0.004782509678888636,0.0,0.36942675159235666,0.364644241913468,0.2762782096652228,0,0.004782509678888636,0.36942675159235666,0,27,0,0.004782509678888636,0.364644241913468,0,0.006289308176100629,0.36313744341625603,0,0.02216671870121761,0.34726003289113905,0,0.02949117341640706,0.3399355781759496
IMG000682.jpeg,btxrd-heuristic-000384,0.00134765625,small,27,3,26,18,0.035803497085761866,0.035803497085761866,0.0,0.1171634121274409,0.08135991504167903,0.6362387495894413,0,0.035803497085761866,0.1171634121274409,0,27,0,0.035803497085761866,0.08135991504167903,0,0.061618062088428974,0.055545350039011926,0,0.061618062088428974,0.055545350039011926,0,0.06604487017897656,0.05111854194846434
